ticker,business_description,market_size,investment,team_strength,month_1_performance,month_2_performance,month_3_performance,month_4_performance,month_5_performance,month_6_performance,month_7_performance,month_8_performance,month_9_performance,month_10_performance,month_11_performance,month_12_performance,month_13_performance,month_14_performance,month_15_performance,month_16_performance,month_17_performance,month_18_performance,month_19_performance,month_20_performance,month_21_performance,month_22_performance,month_23_performance,month_24_performance
AAP,"Advance Auto Parts, Inc. provides automotive replacement parts, accessories, batteries, and maintenance items for domestic and imported cars, vans, sport utility vehicles, and light and heavy duty trucks. The company offers battery accessories; belts and hoses; brakes and brake pads; chassis and climate control parts; clutches and drive shafts; engines and engine parts; exhaust systems and parts; hub assemblies; ignition components and wires; radiators and cooling parts; starters and alternators; and steering and alignment parts. It also offers air conditioning chemicals and accessories; air fresheners; antifreeze and washer fluids; electrical wires and fuses; electronics; floor mats, seat covers, and interior accessories; hand and specialty tools; lighting products; performance parts; sealants, adhesives, and compounds; tire repair accessories; vent shades, mirrors and exterior accessories; washes, waxes and cleaning supplies; and wiper blades. In addition, the company offers air filters; fuel and oil additives; fuel filters; grease and lubricants; motor oils; oil filters, part cleaners and treatments; and transmission fluids for engine maintenance. Further, it offers battery and wiper installation; engine light scanning and checking; electrical system testing, including batteries, starters, and alternators; oil and battery recycling; and loaner tool program services. Additionally, the company sells its products through its website. It serves professional installers and do-it-yourself customers. The company operates stores under the Advance Auto Parts and Carquest names, as well as branches under the Worldpac name. The company has stores in the United States, Puerto Rico, the U.S. Virgin Islands, and Canada; and independently owned Carquest branded stores in Mexico and various Caribbean Islands. Advance Auto Parts, Inc. was founded in 1929 and is based in Raleigh, North Carolina.",11287607000.0,12276326000.0,40000,139.93421936035156,146.46221923828125,139.42189025878906,116.9639663696289,120.73419952392578,70.98275756835938,68.46054077148438,72.44351959228516,67.25691223144531,54.6596794128418,50.8482551574707,49.87969207763672,59.9361572265625,65.65184783935547,66.6025390625,83.908935546875,71.96702575683594,69.88363647460938,62.65190505981445,62.65190505981445,45.00712585449219,38.729373931884766,35.45143127441406,37.689998626708984
AAPL,"Apple Inc. designs, manufactures, and markets smartphones, personal computers, tablets, wearables, and accessories worldwide. The company offers iPhone, a line of smartphones; Mac, a line of personal computers; iPad, a line of multi-purpose tablets; and wearables, home, and accessories comprising AirPods, Apple TV, Apple Watch, Beats products, and HomePod. It also provides AppleCare support and cloud services; and operates various platforms, including the App Store that allow customers to discover and download applications and digital content, such as books, music, video, games, and podcasts, as well as advertising services include third-party licensing arrangements and its own advertising platforms. In addition, the company offers various subscription-based services, such as Apple Arcade, a game subscription service; Apple Fitness+, a personalized fitness service; Apple Music, which offers users a curated listening experience with on-demand radio stations; Apple News+, a subscription news and magazine service; Apple TV+, which offers exclusive original content; Apple Card, a co-branded credit card; and Apple Pay, a cashless payment service, as well as licenses its intellectual property. The company serves consumers, and small and mid-sized businesses; and the education, enterprise, and government markets. It distributes third-party applications for its products through the App Store. The company also sells its products through its retail and online stores, and direct sales force; and third-party cellular network carriers, wholesalers, retailers, and resellers. Apple Inc. was founded in 1976 and is headquartered in Cupertino, California.",391035000000.0,364980000000.0,164000,128.577880859375,142.7884521484375,145.87599182128906,163.43312072753906,168.17059326171875,175.6732635498047,192.51043701171875,194.97178649902344,186.4563446044922,170.15115356445312,169.71389770507812,188.7752685546875,191.5913848876953,183.5010223388672,179.86880493164062,170.86175537109375,169.7158966064453,191.556884765625,210.14527893066406,221.5794677734375,228.48387145996094,232.7439422607422,225.66172790527344,225.0
AAT,"American Assets Trust, Inc. is a full service, vertically integrated and self-administered real estate investment trust (""REIT""), headquartered in San Diego, California. The company has over 55 years of experience in acquiring, improving, developing and managing premier office, retail, and residential properties throughout the United States in some of the nation's most dynamic, high-barrier-to-entry markets primarily in Southern California, Northern California, Washington, Oregon, Texas and Hawaii. The company's office portfolio comprises approximately 4.1 million rentable square feet, and its retail portfolio comprises approximately 3.1 million rentable square feet. In addition, the company owns one mixed-use property (including approximately 94,000 rentable square feet of retail space and a 369-room all-suite hotel) and 2,110 multifamily units. In 2011, the company was formed to succeed to the real estate business of American Assets, Inc., a privately held corporation founded in 1967 and, as such, has significant experience, long-standing relationships and extensive knowledge of its core markets, submarkets and asset classes.",441164000.0,2984681000.0,228,23.549793243408203,25.593015670776367,22.68839454650879,16.717294692993164,16.598682403564453,17.37389373779297,17.510696411132812,20.86904525756836,19.858057022094727,18.040130615234375,16.728897094726562,18.981407165527344,21.215068817138672,21.470918655395508,20.647689819335938,20.97315216064453,20.758602142333984,21.14752197265625,21.760068893432617,26.187257766723633,26.908098220825195,26.384748458862305,26.950000762939453,27.0
AB,"AllianceBernstein Holding L.P. is a publicly owned investment manager. The firm is a related adviser The firm manages separate client focused portfolios for its clients. The firm primarily invests in common and preferred stocks, warrants and convertible securities, government and corporate fxed-income securities, commodities, currencies, real estate-related assets and infation-protected securities. The firm employs quantitative analysis along with long-term purchases, short-term purchases, trading, short sales, margin transactions, option strategies including writing covered options, uncovered options and spread strategies to make its investments. The firm obtains external research to complement its in-house research. The firm was formerly known as Alliance Capital Management Holding LP. AllianceBernstein Holding L.P. was founded in 1967 and is based in Nashville,Tennessee.",299781000.0,2077540000.0,4707,29.107757568359375,32.10576629638672,32.89337158203125,31.502277374267578,30.12361717224121,29.95989990234375,28.2731990814209,28.29957389831543,27.227020263671875,27.193134307861328,25.741640090942383,25.938756942749023,28.442333221435547,30.752182006835938,29.120620727539062,32.58729934692383,31.41476058959961,31.471038818359375,32.407020568847656,33.84562683105469,33.03041458129883,34.1722526550293,36.287818908691406,36.56999969482422
ABBV,"AbbVie Inc. discovers, develops, manufactures, and sells pharmaceuticals worldwide. The company offers Humira, an injection for autoimmune and intestinal Behçet's diseases, and pyoderma gangrenosum; Skyrizi to treat moderate to severe plaque psoriasis, psoriatic disease, and Crohn's disease; Rinvoq to treat rheumatoid and psoriatic arthritis, ankylosing spondylitis, atopic dermatitis, axial spondyloarthropathy, ulcerative colitis, and Crohn's disease; Imbruvica for the treatment of adult patients with blood cancers; Epkinly to treat lymphoma; Elahere to treat cancer; and Venclexta/Venclyxto to treat blood cancers. It also provides facial injectables, plastics and regenerative medicine, body contouring, and skincare products; botox therapeutic; Vraylar for depressive disorder; Duopa and Duodopa to treat advanced Parkinson's disease; Ubrelvy for the acute treatment of migraine in adults; and Qulipta for episodic and chronic migraine. In addition, the company offers Ozurdex for eye diseases; Lumigan/Ganfort and Alphagan/Combigan for the reduction of elevated intraocular pressure in patients with open angle glaucoma or ocular hypertension; Restasis to increase tear production; and other eye care products. Further, it provides Mavyret/Maviret to treat chronic hepatitis C virus genotype 1-6 infection; Creon, a pancreatic enzyme therapy; Lupron to treat advanced prostate cancer, endometriosis and central precocious puberty, and patients with anemia caused by uterine fibroids; Linzess/Constella to treat irritable bowel syndrome with constipation and chronic idiopathic constipation; and Synthroid for hypothyroidism. It has collaborations with Calico Life Sciences LLC; REGENXBIO Inc.; Janssen Biotech, Inc.; Evolveimmune Therapeutics, Inc.; Genentech, Inc.; and Tentarix Biotherapeutics, LP. The company was incorporated in 2012 and is headquartered in North Chicago, Illinois.",54318000000.0,134711000000.0,50000,149.85675048828125,137.0047149658203,144.0640411376953,149.18443298339844,141.4617156982422,130.33084106445312,127.27944946289062,141.30825805664062,140.37228393554688,142.37811279296875,134.85133361816406,137.3684844970703,149.50482177734375,158.60227966308594,171.46414184570312,177.35655212402344,158.40345764160156,158.50653076171875,168.6122589111328,182.17831420898438,194.75477600097656,195.91549682617188,202.2548828125,164.99000549316406
ABCB,"Ameris Bancorp operates as the bank holding company for Ameris Bank that provides range of banking services to retail and commercial customers. It operates through five segments: Banking Division, Retail Mortgage Division, Warehouse Lending Division, SBA Division, and Premium Finance Division. The company offers commercial and retail checking, regular interest-bearing savings, money market, individual retirement, and certificates of deposit accounts. It also provides commercial real estate, residential real estate mortgage, agricultural, and commercial and industrial loans; consumer loans, including motor vehicle, home improvement, and home equity loans, as well as loans secured by savings accounts and personal credit lines. In addition, the company originates, administers, and services commercial insurance premium loans, equipment finance loans, and small business administration loans. It operates full service domestic banking offices, and mortgage and loan production offices. The company was founded in 1971 and is headquartered in Atlanta, Georgia.",1042509000.0,25203699000.0,2733,45.872222900390625,46.03875732421875,46.73187255859375,35.71030044555664,32.83719253540039,30.935575485229492,33.53314208984375,42.97568893432617,40.120487213134766,37.79694366455078,36.872344970703125,42.0918083190918,52.44176483154297,49.208213806152344,45.92700958251953,47.95917510986328,47.21915817260742,49.675594329833984,50.07339096069336,60.741050720214844,61.479244232177734,62.23738098144531,61.9900016784668,69.62999725341797
ABCL,"AbCellera Biologics Inc. builds an engine for antibody drug discovery and development. Its engine discovers antibodies from natural immune responses, which are pre-enriched for antibodies. The company's preclinical products are ABCL635 for metabolic and endocrine conditions; and ABCL575 for atopic dermatitis. It has a research collaboration and license agreement with Eli Lilly and Company; a research collaboration with Confo Therapeutics for the discovery of therapeutic antibody candidates targeting two undisclosed GPCR targets; and strategic collaboration with Biogen Inc. to discover therapeutic antibodies for neurological conditions, as well as collaboration with Viking Global Investors and ArrowMark Partners. The company was incorporated in 2012 and is headquartered in Vancouver, Canada.",38025000.0,1488094000.0,586,10.130000114440918,10.529999732971191,8.399999618530273,7.539999961853027,6.78000020980835,6.96999979019165,6.460000038146973,7.730000019073486,5.449999809265137,4.599999904632568,4.110000133514404,4.710000038146973,5.710000038146973,5.110000133514404,5.050000190734863,4.53000020980835,3.7799999713897705,3.9200000762939453,2.9600000381469727,3.259999990463257,2.559999942779541,2.5999999046325684,2.7300000190734863,2.6500000953674316
ABEO,"Abeona Therapeutics Inc., a clinical-stage biopharmaceutical company, develops gene and cell therapies for life-threatening diseases. Its lead clinical program is EB-101, an autologous, engineered cell therapy that is in Phase III clinical trial for recessive dystrophic epidermolysis bullosa. The company develops ABO-503 for the treatment of X-linked retinoschisis; ABO-504 for the treatment of stargardt disease; and ABO-505 for the treatment of autosomal dominant optic atrophy. In addition, it is developing AAV-based gene therapy through its AIM vector platform programs. The company was formerly known as PlasmaTech Biopharmaceuticals, Inc. and changed its name to Abeona Therapeutics Inc. in June 2015. Abeona Therapeutics Inc. is headquartered in Cleveland, Ohio.",3500000.0,64002000.0,84,3.0799999237060547,2.5199999809265137,2.2899999618530273,2.819999933242798,3.069999933242798,3.0899999141693115,4.03000020980835,3.4200000762939453,4.429999828338623,4.210000038146973,3.819999933242798,4.800000190734863,5.010000228881836,4.070000171661377,6.900000095367432,7.25,4.139999866485596,4.380000114440918,4.239999771118164,4.900000095367432,5.699999809265137,6.320000171661377,6.409999847412109,5.860000133514404
ABEV,"Ambev S.A., through its subsidiaries, engages in the production, distribution, and sale of beer, draft beer, carbonated soft drinks, malt and food, other alcoholic beverages, and non-alcoholic and non-carbonated products in Brazil, Central America and Caribbean, Latin America South, and Canada. It offers beer primarily under the Skol, Brahma, Antarctica, Brahva, Budweiser, Bud Light, Beck, Leffe, Hoegaarden, Balboa ICE, Balboa, Atlas Golden Light, Atlas, Bucanero, Cristal, Mayabe, Presidente, Presidente Light, Brahma Light, Bohemia, The One, Corona, Modelo Especial, Stella Artois, Quilmes Clásica, Paceña, Taquiña, Huari, Becker, Cusqueña, Michelob Ultra, Busch, Pilsen, Ouro Fino, Bud 66, Banks, Deputy, Patricia, Labatt Blue, Alexander Keith's, and Kokanee brands. The company also provides carbonated soft drinks, bottled water, isotonic beverages, energy drinks, coconut water, powdered and natural juices, and ready-to-drink teas under the Guaraná Antarctica, Gatorade, H2OH!, Pepsi Black, Lipton Iced Tea, Fusion, Pepsi-Cola, Canada Dry, Squirt, Red Rock, Red Bull, Seven Up, Nutrl, Bud Light Seltzer, Palm Bay, and Mike's brands. It offers its products through a network of third-party distributors and a direct distribution system. The company was founded in 1885 and is headquartered in São Paulo, Brazil. Ambev S.A. is a subsidiary of Interbrew International B.V.",79736900000.0,132644300000.0,43000,2.4507429599761963,2.5260891914367676,2.4216268062591553,2.6780343055725098,2.659041166305542,2.6495444774627686,3.019911050796509,2.9629313945770264,2.630551338195801,2.4501163959503174,2.4026336669921875,2.6020617485046387,2.659041166305542,2.619999885559082,2.490000009536743,2.4800000190734863,2.319999933242798,2.2200000286102295,2.049999952316284,2.059999942779541,2.2699999809265137,2.440000057220459,2.180000066757202,2.2100000381469727
ABG,"Asbury Automotive Group, Inc., together with its subsidiaries, operates as an automotive retailer in the United States. It offers a range of automotive products and services, including new and used vehicles; and vehicle repair and maintenance services, replacement parts, and collision repair services. The company also provides finance and insurance products, including arranging vehicle financing through third parties; and aftermarket products, such as extended service contracts, guaranteed asset protection debt cancellation, prepaid maintenance, and disability and accident insurance. Asbury Automotive Group, Inc. was founded in 1996 and is based in Duluth, Georgia.",14802700000.0,10159400000.0,15000,179.25,220.0,227.10000610351562,210.0,193.4600067138672,209.11000061035156,240.4199981689453,225.60000610351562,230.0,230.07000732421875,191.3699951171875,209.82000732421875,224.97000122070312,209.05999755859375,208.8300018310547,235.77999877929688,210.24000549316406,235.07000732421875,227.8699951171875,269.2200012207031,245.63999938964844,238.58999633789062,227.83999633789062,258.17999267578125
ABL,"Abacus Life, Inc. operates as an alternative asset manager and market maker in the United States. It operates through three segments: Portfolio Servicing, Active Management, and Originations. The Portfolio Servicing segment provides policy services to customers on a contract basis. The Active Management segment is involved in buying, selling, and trading policies, as well as maintaining policies until receipt of death benefits. The Originations segment originates life insurance policy settlements between investors or buyers, and the sellers, who is often the original policy owner. The company sells its products through financial advisor or agent, direct to consumer, and traditional life settlements intermediaries. Abacus Life, Inc. was founded in 2004 and is headquartered in Orlando, Florida.",66401451.0,331826067.0,102,10.15999984741211,10.170000076293945,10.1850004196167,10.25,10.289999961853027,10.289999961853027,10.029999732971191,6.230000019073486,9.109999656677246,6.829999923706055,6.111999988555908,6.900000095367432,9.65999984741211,12.449999809265137,11.819999694824219,12.180000305175781,11.960000038146973,11.40999984741211,8.649999618530273,9.640000343322754,10.210000038146973,10.119999885559082,8.640000343322754,8.34000015258789
ABM,"ABM Industries Incorporated, through its subsidiaries, engages in the provision of integrated facility, infrastructure, and mobility solutions in the United States and internationally. It operates through Business & Industry, Manufacturing & Distribution, Education, Aviation, and Technical Solutions segments. The company offers janitorial, facilities engineering, and parking services for commercial real estate properties, including corporate offices for high tech clients, sports and entertainment venues, and traditional hospitals and non-acute healthcare facilities; provides vehicle maintenance and other services to rental car providers. It also offers integrated facility services, engineering, and other specialized services in various types of manufacturing, distribution, and data center facilities. In addition, the company delivers custodial and landscaping and grounds for public school districts, private schools, colleges, and universities. Further, it supports airlines and airports with services comprising passenger assistance, catering logistics, air cabin maintenance, and transportation services. Additionally, the company provides electric vehicle power design, installation, and maintenance, as well as microgrid systems installations. ABM Industries Incorporated was founded in 1909 and is headquartered in New York, New York.",8096400000.0,4933700000.0,123000,42.68952941894531,45.08251953125,46.753170013427734,43.40192413330078,41.122703552246094,42.86545944213867,41.39973449707031,44.92332077026367,44.31755828857422,39.03887176513672,38.385135650634766,40.21983337402344,43.98768615722656,40.02359390258789,40.73957824707031,44.00387191772461,43.09657669067383,46.853702545166016,50.124637603759766,55.07069396972656,56.90056228637695,52.52971649169922,52.82841110229492,55.0099983215332
ABNB,"Airbnb, Inc., together with its subsidiaries, operates a platform that enables hosts to offer stays and experiences to guests worldwide. The company's marketplace connects hosts and guests online or through mobile devices to book spaces and experiences. It primarily offers private rooms, primary homes, and vacation homes. The company was formerly known as AirBed & Breakfast, Inc. and changed its name to Airbnb, Inc. in November 2010. Airbnb, Inc. was founded in 2007 and is headquartered in San Francisco, California.",9917000000.0,20645000000.0,6907,85.5,111.11000061035156,123.27999877929688,124.4000015258789,119.66999816894531,109.7699966430664,128.16000366210938,152.19000244140625,131.5500030517578,137.2100067138672,118.29000091552734,126.33999633789062,136.13999938964844,144.13999938964844,157.47000122070312,164.9600067138672,158.57000732421875,144.92999267578125,151.6300048828125,139.55999755859375,117.30999755859375,126.80999755859375,134.7899932861328,132.5
ABOS,"Acumen Pharmaceuticals, Inc., a clinical-stage biopharmaceutical company, develops targeted therapies for the treatment of Alzheimer's disease. The company focuses on advancing a targeted immunotherapy drug candidate sabirnetug (ACU193), a recombinant humanized immunoglobulin gamma 2 that completed Phase I clinical trial to target soluble amyloid-beta oligomers. The company has a license agreement with Lonza Sales AG to manufacture and commercialize sabirnetug; and a collaboration and license agreement with Halozyme, Inc. for the development of a subcutaneous formulation of sabirnetug. Acumen Pharmaceuticals, Inc. was incorporated in 1996 and is headquartered in Charlottesville, Virginia.",0.0,310125000.0,51,5.400000095367432,6.570000171661377,5.269999980926514,4.059999942779541,3.859999895095825,4.929999828338623,4.809999942779541,7.400000095367432,6.019999980926514,4.150000095367432,1.8700000047683716,2.4000000953674316,3.8399999141693115,3.180000066757202,4.309999942779541,4.050000190734863,3.2200000286102295,2.940000057220459,2.4200000762939453,3.299999952316284,2.740000009536743,2.4800000190734863,2.880000114440918,2.4000000953674316
