index,Idea,Score,month_1_performance,month_2_performance,month_3_performance,month_4_performance,month_5_performance,month_6_performance,month_7_performance,month_8_performance,month_9_performance,month_10_performance,month_11_performance,month_12_performance,month_13_performance,month_14_performance,month_15_performance,month_16_performance,month_17_performance,month_18_performance,month_19_performance,month_20_performance,month_21_performance,month_22_performance,month_23_performance,month_24_performance
63,"Virtus Diversified Income & Convertible Fund is a closed-ended balanced mutual fund launched and managed by Allianz Global Investors Fund Management LLC. The fund is co-managed by Allianz Global Investors U.S. LLC. It invests in the public equity and fixed income markets. The fund primarily invests in diversified portfolio of convertible securities, income-producing equity securities, and income-producing debt and other instruments of varying maturities. It employs fundamental analysis along with bottom-up stock picking approach. Virtus Diversified Income & Convertible Fund was formed In May 27, 2015 and is domiciled in United States.",2.665398970170176,14.928937911987305,18.547882080078125,16.868295669555664,16.094623565673828,16.27260971069336,15.717495918273926,17.115699768066406,17.886518478393555,16.99203872680664,16.423768997192383,15.450439453125,17.754117965698242,19.001808166503903,20.503826141357425,20.694881439208984,22.242616653442383,20.573575973510746,20.03009796142578,20.17068862915039,19.944923400878903,20.6512508392334,20.929576873779297,20.293540954589844,21.399999618530277
63,"Virtus Diversified Income & Convertible Fund is a closed-ended balanced mutual fund launched and managed by Allianz Global Investors Fund Management LLC. The fund is co-managed by Allianz Global Investors U.S. LLC. It invests in the public equity and fixed income markets. The fund primarily invests in diversified portfolio of convertible securities, income-producing equity securities, and income-producing debt and other instruments of varying maturities. It employs fundamental analysis along with bottom-up stock picking approach. Virtus Diversified Income & Convertible Fund was formed In May 27, 2015 and is domiciled in United States.",2.665398970170176,14.928937911987305,18.547882080078125,16.86829376220703,16.09462547302246,16.272613525390625,15.717493057250977,17.115703582763672,17.886518478393555,16.99203109741211,16.42377281188965,15.450443267822266,17.754117965698242,19.001806259155277,20.50382804870605,20.69487762451172,22.242616653442383,20.573575973510746,20.03009605407715,20.17068672180176,19.94491958618164,20.6512508392334,20.929576873779297,20.293540954589844,22.1299991607666
65,"The fund generally will invest at least 80% of its assets in the component securities of the underlying index and in investments that have economic characteristics that are substantially identical to the component securities of the underlying index. The index measures the combined performance of equity securities in both developed and emerging markets that, in the aggregate, have lower volatility relative to the large- and mid-cap developed and emerging markets.",2.234185697788324,90.78427124023438,93.74098205566406,89.94916534423828,93.5862045288086,96.37203216552734,93.20896911621094,94.85336303710938,97.20530700683594,95.1850814819336,93.12580871582033,91.73995208740234,96.395263671875,97.93727111816406,100.57882690429688,102.14510345458984,104.3557357788086,101.31239318847656,103.52303314208984,103.73120880126952,108.62999725341795,113.47000122070312,114.52999877929688,111.83999633789062,111.88999938964844
65,"The fund generally will invest at least 80% of its assets in the component securities of the underlying index and in investments that have economic characteristics that are substantially identical to the component securities of the underlying index. The index measures the combined performance of equity securities in both developed and emerging markets that, in the aggregate, have lower volatility relative to the large- and mid-cap developed and emerging markets.",2.234185697788324,90.78427124023438,93.74097442626952,89.94916534423828,93.5862045288086,96.37203216552734,93.20895385742188,94.85336303710938,97.20530700683594,95.1850814819336,93.12580871582033,91.73995208740234,96.395263671875,97.93727111816406,100.57882690429688,102.14510345458984,104.3557357788086,101.31239318847656,103.52303314208984,103.73120880126952,108.62999725341795,113.47000122070312,114.52999877929688,111.83999633789062,113.36000061035156
95,"Abrdn Emerging Markets Equity Income Fund Inc is a closed ended balanced mutual fund and managed by Aberdeen Asset Managers Limited. It invests in the public equity and fixed income markets of Chile. The fund seeks to invest in securities of companies operating across diversified sectors. It employs fundamental analysis with a bottom-up security selection approach to create its portfolio. The fund benchmarks the performance of its portfolio against the MSCI Chile Index. It conducts in-house research to create its portfolio. The fund was formerly known as Aberdeen Chile Fund, Inc. Abrdn Emerging Markets Equity Income Fund Inc was formed on January 30, 1989 and is domiciled in the United States.",3.109520562568187,4.432305812835693,4.94121789932251,4.4768829345703125,4.695909023284912,4.549449443817139,4.460069179534912,4.638829708099365,5.000081539154053,4.681314945220947,4.344333171844482,4.1072211265563965,4.5811309814453125,4.748394012451172,4.549596309661865,4.767144680023193,4.776603221893311,4.834558963775635,4.950125694274902,5.084954261779785,5.202752590179443,5.310733795166016,5.536513805389404,5.389999866485596,5.199999809265137
95,"Abrdn Emerging Markets Equity Income Fund Inc is a closed ended balanced mutual fund and managed by Aberdeen Asset Managers Limited. It invests in the public equity and fixed income markets of Chile. The fund seeks to invest in securities of companies operating across diversified sectors. It employs fundamental analysis with a bottom-up security selection approach to create its portfolio. The fund benchmarks the performance of its portfolio against the MSCI Chile Index. It conducts in-house research to create its portfolio. The fund was formerly known as Aberdeen Chile Fund, Inc. Abrdn Emerging Markets Equity Income Fund Inc was formed on January 30, 1989 and is domiciled in the United States.",3.109520562568187,4.432305335998535,4.94121789932251,4.476883888244629,4.69590950012207,4.549449920654297,4.460069179534912,4.638828754425049,5.000081062316895,4.681314468383789,4.344333171844482,4.1072211265563965,4.5811309814453125,4.748393535614014,4.549596309661865,4.767144680023193,4.776603698730469,4.834558486938477,4.950125694274902,5.084954261779785,5.202752590179443,5.310733795166016,5.536513805389404,5.389999866485596,5.190000057220459
111,"AllianceBernstein National Municipal Income Fund, Inc. is a closed-ended fixed income mutual fund launched and managed by AllianceBernstein L.P. The fund invests in the fixed income markets of the United States. It primarily invests in investment-grade municipal securities which pay interest that is exempt from federal income tax. The fund seeks to invest in bonds rated Baa/BBB or higher. It employs both quantitative and fundamental analysis to create its portfolio. AllianceBernstein National Municipal Income Fund, Inc. was formed on November 9, 2001 and is domiciled in the United States.",2.653436968906713,9.71802043914795,10.5381498336792,9.787184715270996,10.246393203735352,10.109583854675291,9.773193359375,10.13401699066162,10.156866073608398,9.893519401550291,8.904328346252441,8.674633026123047,9.972027778625488,10.44154167175293,10.474151611328123,10.554387092590332,10.683830261230469,10.22861385345459,10.50469207763672,10.900713920593262,11.081469535827637,11.252463340759276,11.68152141571045,11.231817245483398,11.300000190734863
111,"AllianceBernstein National Municipal Income Fund, Inc. is a closed-ended fixed income mutual fund launched and managed by AllianceBernstein L.P. The fund invests in the fixed income markets of the United States. It primarily invests in investment-grade municipal securities which pay interest that is exempt from federal income tax. The fund seeks to invest in bonds rated Baa/BBB or higher. It employs both quantitative and fundamental analysis to create its portfolio. AllianceBernstein National Municipal Income Fund, Inc. was formed on November 9, 2001 and is domiciled in the United States.",2.653436968906713,9.71802043914795,10.538151741027832,9.78718376159668,10.246393203735352,10.109583854675291,9.773195266723633,10.13401699066162,10.156864166259766,9.89352035522461,8.904327392578125,8.67463207244873,9.97202968597412,10.44154167175293,10.474150657653809,10.554388046264648,10.683830261230469,10.228614807128906,10.50469207763672,10.900713920593262,11.081469535827637,11.25246238708496,11.68152141571045,11.231817245483398,11.229999542236328
116,The fund normallyinvests at least 80% of its total assets in securities that comprise the fund’s benchmark index. The index includes securities of African companies. African companies generally include local listings of companies that are incorporated in Africa and listings of companies incorporated outside of Africa but that have at least 50% of their revenues/related assets in Africa.,2.3682725087216587,15.15635108947754,16.707788467407227,15.886573791503906,15.612836837768556,15.466190338134766,14.508108139038086,14.371238708496094,15.52484893798828,14.273475646972656,13.794434547424316,12.953667640686035,13.677118301391602,13.49136734008789,13.359999656677246,13.149999618530272,14.56999969482422,14.8100004196167,15.779999732971191,15.739999771118164,16.270000457763672,16.350000381469727,16.790000915527344,16.43000030517578,15.65999984741211
116,The fund normallyinvests at least 80% of its total assets in securities that comprise the fund’s benchmark index. The index includes securities of African companies. African companies generally include local listings of companies that are incorporated in Africa and listings of companies incorporated outside of Africa but that have at least 50% of their revenues/related assets in Africa.,2.3682725087216587,15.156350135803224,16.707788467407227,15.886573791503906,15.612836837768556,15.466190338134766,14.508108139038086,14.371238708496094,15.52484893798828,14.273475646972656,13.794434547424316,12.953667640686035,13.677118301391602,13.49136734008789,13.359999656677246,13.149999618530272,14.56999969482422,14.8100004196167,15.779999732971191,15.739999771118164,16.270000457763672,16.350000381469727,16.790000915527344,16.43000030517578,16.06999969482422
121,"The fund employs a “passive management” investment approach designed to track the total return performance, before fees and expenses, of the index. The index is comprised of A-Shares issued by the 50 largest companies in the China A-Shares market. At least 80% of the fund’s total assets will be invested in the component securities of the index. The fund may invest the remainder of its assets in investments that are not included in the index, but which the Sub-Adviser believes will help it track the index.",1.7163425065624696,15.230423927307127,15.498177528381348,17.078210830688477,15.904550552368164,15.904257774353027,15.80141830444336,14.36557388305664,14.396953582763672,15.748727798461914,14.637434005737305,14.419828414916992,13.802791595458984,13.787834167480469,13.211170196533203,12.903499603271484,13.765000343322754,13.960000038146973,14.414299964904783,14.357999801635742,13.939200401306152,14.079999923706056,14.186599731445312,16.520000457763672,16.31450080871582
121,"The fund employs a “passive management” investment approach designed to track the total return performance, before fees and expenses, of the index. The index is comprised of A-Shares issued by the 50 largest companies in the China A-Shares market. At least 80% of the fund’s total assets will be invested in the component securities of the index. The fund may invest the remainder of its assets in investments that are not included in the index, but which the Sub-Adviser believes will help it track the index.",1.7163425065624696,15.230423927307127,15.498177528381348,17.078210830688477,15.904550552368164,15.904257774353027,15.80141830444336,14.36557388305664,14.396953582763672,15.748727798461914,14.637434005737305,14.419828414916992,13.802791595458984,13.787834167480469,13.211170196533203,12.903499603271484,13.765000343322754,13.960000038146973,14.414299964904783,14.357999801635742,13.939200401306152,14.079999923706056,14.186599731445312,16.520000457763672,16.31450080871582
128,"The index measures the performance of the total U.S. investment-grade bond market. The fund will invest at least 80% of its assets in the component securities of the underlying index and TBAs that have economic characteristics that are substantially identical to the economic characteristics of the component securities of the underlying index, and the fund will invest at least 90% of its assets in fixed income securities of the types included in the underlying index that the advisor believes will help the fund track the underlying index.",2.980657946541085,90.40877532958984,93.84765625,91.12268829345705,93.533203125,94.05976104736328,92.98698425292967,92.63285064697266,92.61992645263672,92.02508544921876,89.64443969726562,88.23229217529297,92.25993347167967,95.4120101928711,95.81432342529295,94.12232971191406,94.97356414794922,92.61774444580078,94.15113830566406,94.9818878173828,97.28237915039062,98.70744323730467,100.0185317993164,97.81257629394533,97.66000366210938
128,"The index measures the performance of the total U.S. investment-grade bond market. The fund will invest at least 80% of its assets in the component securities of the underlying index and TBAs that have economic characteristics that are substantially identical to the economic characteristics of the component securities of the underlying index, and the fund will invest at least 90% of its assets in fixed income securities of the types included in the underlying index that the advisor believes will help the fund track the underlying index.",2.980657946541085,90.6919174194336,94.1415786743164,91.4080581665039,93.82611083984376,94.35436248779295,93.2781982421875,92.9229736328125,92.9100112915039,92.3132781982422,89.9251937866211,88.50861358642578,92.54888916015624,95.7107925415039,96.11437225341795,94.41709899902344,95.2710189819336,92.9078140258789,94.4459991455078,95.27933502197266,97.58704376220705,99.01657104492188,100.3317642211914,97.81258392333984,97.73999786376952
139,"The fund seeks to meet its investment objective by investing, under normal market conditions, in any one of, or combinations of, Financial Instruments (including swap agreements, futures contracts, forward contracts and option contracts) based on the benchmark. The types and mix of Financial Instruments in which the fund invests may vary daily at the discretion of the Sponsor. It will not invest directly in any commodity.",1.8278058888223814,32.0,31.1299991607666,23.770000457763672,31.229999542236328,33.5099983215332,29.1200008392334,26.950000762939453,31.479999542236328,30.299999237060547,24.61000061035156,25.84000015258789,31.149999618530277,27.170000076293945,24.75,24.100000381469727,28.739999771118164,31.63999938964844,41.290000915527344,37.09000015258789,36.0099983215332,35.27000045776367,40.43999862670898,43.83000183105469,37.34000015258789
139,"The fund seeks to meet its investment objective by investing, under normal market conditions, in any one of, or combinations of, Financial Instruments (including swap agreements, futures contracts, forward contracts and option contracts) based on the benchmark. The types and mix of Financial Instruments in which the fund invests may vary daily at the discretion of the Sponsor. It will not invest directly in any commodity.",1.8278058888223814,32.0,31.1299991607666,23.770000457763672,31.229999542236328,33.5099983215332,29.1200008392334,26.950000762939453,31.479999542236328,30.299999237060547,24.61000061035156,25.84000015258789,31.149999618530277,27.170000076293945,24.75,24.100000381469727,28.739999771118164,31.63999938964844,41.290000915527344,37.09000015258789,36.0099983215332,35.27000045776367,40.43999862670898,43.83000183105469,38.66999816894531
5729,"The fund seeks to meet its investment objective by investing, under normal market conditions, in any one of, or combinations of, Financial Instruments (including swap agreements, futures contracts, forward contracts and option contracts) based on the benchmark. The types and mix of Financial Instruments in which the fund invests may vary daily at the discretion of the Sponsor. It will not invest directly in any commodity.",2.2393276328389353,32.0,31.1299991607666,23.770000457763672,31.229999542236328,33.5099983215332,29.1200008392334,26.950000762939453,31.479999542236328,30.299999237060547,24.61000061035156,25.84000015258789,31.149999618530277,27.170000076293945,24.75,24.100000381469727,28.739999771118164,31.63999938964844,41.290000915527344,37.09000015258789,36.0099983215332,35.27000045776367,40.43999862670898,43.83000183105469,37.34000015258789
5729,"The fund seeks to meet its investment objective by investing, under normal market conditions, in any one of, or combinations of, Financial Instruments (including swap agreements, futures contracts, forward contracts and option contracts) based on the benchmark. The types and mix of Financial Instruments in which the fund invests may vary daily at the discretion of the Sponsor. It will not invest directly in any commodity.",2.2393276328389353,32.0,31.1299991607666,23.770000457763672,31.229999542236328,33.5099983215332,29.1200008392334,26.950000762939453,31.479999542236328,30.299999237060547,24.61000061035156,25.84000015258789,31.149999618530277,27.170000076293945,24.75,24.100000381469727,28.739999771118164,31.63999938964844,41.290000915527344,37.09000015258789,36.0099983215332,35.27000045776367,40.43999862670898,43.83000183105469,38.66999816894531
145,The index measures the performance of the agency sector of the U.S. government bond market and is composed of investment-grade U.S. dollar-denominated publicly-issued government agency bonds or debentures. The fund will invest at least 80% of its assets in the component securities of the index and TBAs that have economic characteristics that are substantially identical to the economic characteristics of the component securities of the index.,2.3232912176790017,99.9936752319336,101.9190444946289,100.42245483398438,102.10962677001952,102.64934539794922,102.19686126708984,101.6855239868164,101.85022735595705,102.24750518798828,101.39777374267578,101.25765991210938,103.21414947509766,104.76101684570312,105.51917266845705,104.8000946044922,105.29114532470705,104.14644622802734,105.1115264892578,105.76598358154295,107.68997955322266,108.61370086669922,109.4262466430664,108.07273864746094,108.30999755859376
145,The index measures the performance of the agency sector of the U.S. government bond market and is composed of investment-grade U.S. dollar-denominated publicly-issued government agency bonds or debentures. The fund will invest at least 80% of its assets in the component securities of the index and TBAs that have economic characteristics that are substantially identical to the economic characteristics of the component securities of the index.,2.3232912176790017,99.9936752319336,101.91902923583984,100.42243957519533,102.10961151123048,102.64934539794922,102.19686889648438,101.68553161621094,101.8502197265625,102.2475128173828,101.39776611328124,101.2576675415039,103.21414947509766,104.76102447509766,105.5191879272461,104.8000946044922,105.29116821289062,104.14644622802734,105.11151885986328,105.76598358154295,107.68997955322266,108.61370086669922,109.4262466430664,108.07273864746094,108.27999877929688
149,"Advanced Health Intelligence Ltd. operates as a mobile application and technology development company in Australia and internationally. It offers biometric health assessments, a multi-step process that employs facial scanning, heart rate measurements, body composition analysis, and cardiovascular fitness tests that evaluates an individual's health. The company also provides FaceScan, process that estimates on heart rate, respiration rate, blood pressure, and other through facial scans; BodyScan, a smart body composition and dimensioning technology that enables user to check and assess body dimensions using a smartphone; and DermaScan, a dermatological scanner. It serves mobile health and telehealth, life and health insurance, wellness, and government sectors. The company was formerly known as Advanced Human Imaging Limited and changed its name to Advanced Health Intelligence Ltd. in December 2022. Advanced Health Intelligence Ltd. was incorporated in 2014 and is based in South Perth, Australia.",8.30068319364354,1.6399999856948853,1.924000024795532,1.6591999530792236,1.4736000299453735,1.468999981880188,1.3028000593185425,3.829999923706055,3.259999990463257,3.759999990463257,2.5,1.75,2.0799999237060547,2.190000057220459,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
149,"Advanced Health Intelligence Ltd. operates as a mobile application and technology development company in Australia and internationally. It offers biometric health assessments, a multi-step process that employs facial scanning, heart rate measurements, body composition analysis, and cardiovascular fitness tests that evaluates an individual's health. The company also provides FaceScan, process that estimates on heart rate, respiration rate, blood pressure, and other through facial scans; BodyScan, a smart body composition and dimensioning technology that enables user to check and assess body dimensions using a smartphone; and DermaScan, a dermatological scanner. It serves mobile health and telehealth, life and health insurance, wellness, and government sectors. The company was formerly known as Advanced Human Imaging Limited and changed its name to Advanced Health Intelligence Ltd. in December 2022. Advanced Health Intelligence Ltd. was incorporated in 2014 and is based in South Perth, Australia.",8.30068319364354,1.6399999856948853,1.924000024795532,1.6591999530792236,1.4736000299453735,1.468999981880188,1.3028000593185425,3.829999923706055,3.259999990463257,3.759999990463257,2.5,1.75,2.0799999237060547,2.190000057220459,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
156,"Ainos, Inc., a healthcare company, engages in developing medical technologies for point-of-care testing and safe and novel medical treatment for disease indications. The company offers COVID-19 antigen rapid test kit and Ainos' cloud-based test management App, a cloud-based test management platform comprising an antigen rapid test kit, a personal application, and an enterprise app; COVID-19 nucleic acid test; volatile organic compounds point-of-care testing; Very Low-Dose Oral Interferon Alpha, a low-dose oral interferon alpha formulation based IFN-a's broad treatment applications; and Synthetic RNA developing a SRNA technology platform in Taiwan. It also provides women's health, pneumonia, Ainos Pen, AI Nose, and other products. Ainos, Inc. was formerly known as Amarillo Biosciences, Inc. and changed its name to Ainos, Inc. in May 2021. The company was incorporated in 1984 and is based in San Diego, California.",5.925459274770391,3.0999999046325684,3.950000047683716,3.700000047683716,4.349999904632568,3.900000095367432,3.625,3.400000095367432,4.800000190734863,3.0,3.0999999046325684,3.049999952316284,2.8499999046325684,2.049999952316284,0.9490000009536744,1.0199999809265137,1.1399999856948853,1.0199999809265137,0.8600000143051147,0.8140000104904175,0.6549999713897705,0.6399999856948853,0.4790000021457672,0.4679999947547912,0.4390000104904175
